20000, 4751.651015, 0.092070, 4751.743084, 4747.642508, 0.086579, 4747.729087
20200, 4846.620688, 0.094439, 4846.715128, 4842.648240, 0.090703, 4842.738943
20400, 4943.329098, 0.095127, 4943.424225, 4939.296993, 0.091363, 4939.388356
20600, 5040.413773, 0.097229, 5040.511002, 5036.628057, 0.091909, 5036.719966
20800, 5138.846131, 0.097889, 5138.944020, 5134.350403, 0.095208, 5134.445611
21000, 5238.339898, 0.099774, 5238.439672, 5234.379410, 0.096804, 5234.476214
21200, 5338.674797, 0.102105, 5338.776902, 5333.474560, 0.097946, 5333.572506
21400, 5440.380017, 0.105248, 5440.485265, 5434.908788, 0.098938, 5435.007726
21600, 5542.195878, 0.107365, 5542.303243, 5536.943003, 0.100309, 5537.043312
21800, 5645.433414, 0.109032, 5645.542446, 5640.133201, 0.099321, 5640.232523
22000, 5749.746642, 0.110496, 5749.857138, 5743.874603, 0.101123, 5743.975726
22200, 5854.485694, 0.113476, 5854.599171, 5849.210090, 0.100953, 5849.311043
22400, 5960.770327, 0.115549, 5960.885876, 5954.791385, 0.102633, 5954.894018
22600, 6067.495526, 0.114771, 6067.610297, 6061.978658, 0.103089, 6062.081747
22800, 6175.729007, 0.114558, 6175.843565, 6169.829306, 0.107158, 6169.936463
23000, 6284.329334, 0.114613, 6284.443948, 6277.798071, 0.108502, 6277.906574
23200, 6394.325851, 0.115514, 6394.441365, 6388.567427, 0.109481, 6388.676908
23400, 6504.740076, 0.116279, 6504.856355, 6498.600704, 0.110369, 6498.711073
23600, 6616.838291, 0.120409, 6616.958700, 6610.459581, 0.109307, 6610.568888
23800, 6729.159221, 0.124628, 6729.283849, 6722.427022, 0.110418, 6722.537439
24000, 6843.138115, 0.125850, 6843.263965, 6835.934259, 0.112119, 6836.046378
24200, 6957.837069, 0.123863, 6957.960932, 6951.008787, 0.112433, 6951.121220
24400, 7073.259993, 0.124431, 7073.384425, 7065.517681, 0.111756, 7065.629437
24600, 7189.872393, 0.126664, 7189.999057, 7182.530359, 0.110775, 7182.641134
24800, 7307.118235, 0.126430, 7307.244664, 7299.566106, 0.108864, 7299.674969
25000, 7425.257262, 0.125302, 7425.382565, 7417.835070, 0.110716, 7417.945786
25200, 7544.770550, 0.124490, 7544.895039, 7537.317039, 0.111150, 7537.428189
25400, 7664.755557, 0.123619, 7664.879177, 7656.607935, 0.110353, 7656.718287
25600, 7786.110529, 0.125173, 7786.235702, 7778.481660, 0.110937, 7778.592597
25800, 7908.350449, 0.127356, 7908.477806, 7899.823081, 0.110865, 7899.933946
26000, 8031.132620, 0.129811, 8031.262431, 8023.247893, 0.112284, 8023.360177
26200, 8155.318228, 0.131676, 8155.449904, 8146.724648, 0.113309, 8146.837957
26400, 8280.614131, 0.132886, 8280.747017, 8271.779206, 0.114711, 8271.893917
26600, 8406.425794, 0.131870, 8406.557664, 8397.040645, 0.115346, 8397.155991
26800, 8533.347909, 0.132666, 8533.480575, 8524.035758, 0.113735, 8524.149493
27000, 8661.088563, 0.133835, 8661.222398, 8651.650512, 0.110961, 8651.761473
27200, 8790.158566, 0.133037, 8790.291603, 8779.595289, 0.111182, 8779.706470
27400, 8919.804508, 0.133362, 8919.937870, 8909.711437, 0.110455, 8909.821892
27600, 9050.910354, 0.134832, 9051.045186, 9040.586653, 0.110805, 9040.697457
27800, 9181.776292, 0.134603, 9181.910895, 9171.533171, 0.113563, 9171.646734
28000, 9314.603437, 0.135983, 9314.739420, 9304.142979, 0.113744, 9304.256723
